i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
12715;https://openalex.org/I206105734;INSTITUTE OF OCCUPATIONAL MEDICINE;Nofer Institute of Occupational Medicine;55.9495628, -3.1914971;51.77058, 19.47395;1549163.0;False
12718;https://openalex.org/I4392738148;UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST;University Hospitals Bristol and Weston NHS Foundation Trust;51.459879799999996, -2.5947539278016216;51.45523, -2.59665;533.0;True
12721;https://openalex.org/I67061984;NORSK INSTITUTT FOR LUFTFORSKNING (NORWEGIAN INSTITUTE FOR AIR RESEARCH);NILU;59.9749998, 11.0475037;59.95597, 11.04918;2118.0;False
12724;https://openalex.org/I2800239200;AFRICAN PALLIATIVE CARE ASSOCIATION;African Palliative Care Association;;0.31628, 32.58219;;True
12727;https://openalex.org/I4210149283;HOSPITAL SANTA MARIA;Hospital de Santa Maria;;38.71667, -9.13333;;False
12742;https://openalex.org/I2800991832;NEDERLANDSE ORGANISATIE VOOR WETENSCHAPPELIJK ONDERZOEK;Dutch Research Council;52.0805567, 4.3442826;52.07667, 4.29861;3151.0;True
12750;https://openalex.org/I12708293;SIB SWISS INSTITUTE OF BIOINFORMATICS;SIB Swiss Institute of Bioinformatics;46.1936245, 6.1511662;46.516, 6.63282;51491.0;True
12751;https://openalex.org/I4407990165;UNIVERSITE VICTOR SEGALEN BORDEAUX II;Université Bordeaux Segalen;;44.84044, -0.5805;;False
12752;https://openalex.org/I4210098674;SARDEGNA RICERCHE;Sardegna Ricerche (Italy);39.2201369, 9.1097815;39.00727, 9.00223;25424.0;False
12755;https://openalex.org/I2799693246;BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL;Biotechnology and Biological Sciences Research Council;51.5613683, -1.7856852;51.55797, -1.78116;491.0;True
12757;https://openalex.org/I4210088668;INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE, L'ALIMENTATION ET L'ENVIRONNEMENT;Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement;48.8610739, 2.3059175;48.85341, 2.3488;3251.0;True
12762;https://openalex.org/I2801876189;DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY;Deutsches Elektronen-Synchrotron DESY;53.5764539, 9.8808542;53.55073, 9.99302;7941.0;True
12779;https://openalex.org/I4210098108;IN VITRO TESTING INDUSTRIAL PLATFORM;In Vitro Testing Industrial Platform;;40.4165, -3.70256;;True
12785;https://openalex.org/I1298060332;Department of Health;New York State Department of Health;53.798210600000004, -1.5307488333333406;42.65258, -73.75623;5249168.0;False
12789;https://openalex.org/I59433898;BRUNEL UNIVERSITY LONDON;Brunel University of London;51.5449509, -0.4816671;51.50853, -0.12574;24954.0;True
12793;https://openalex.org/I4210144939;CONSORZIO INTERUNIVERSITARIO RISONANZE MAGNETICHE DI METALLO PROTEINE;Interuniversity Consortium for Magnetic Resonance;43.7778118, 11.2594064;43.83193, 11.19924;7715.0;True
12799;https://openalex.org/I132735039;DEBRECENI EGYETEM;University of Debrecen;;47.53167, 21.62444;;True
12800;https://openalex.org/I201025148;UNIVERSIDADE ABERTA;Universidade Aberta;;38.71667, -9.13333;;True
12804;https://openalex.org/I2802025818;UNIVERSIDADE DE COIMBRA;Hospitais da Universidade de Coimbra;;40.20564, -8.41955;;False
17486;https://openalex.org/I4210130528;LfB;LFB (France);51.62231545, 6.974916150148403;48.68167, 2.16944;473253.0;False
12810;https://openalex.org/I170726198;UNIVERZITET U NOVOM SADU;University of Novi Sad;;45.25167, 19.83694;;True
12818;https://openalex.org/I16038530;ABERYSTWYTH UNIVERSITY;Aberystwyth University;52.4143113, -4.0816845;52.41548, -4.08292;155.0;True
12834;https://openalex.org/I4387155130;NOORD-BRABANT PROVINCIE;Provincie Noord-Brabant;51.6780921, 5.3300249;51.69917, 5.30417;2944.0;False
12843;https://openalex.org/I4210099087;WATCHFROG;Watchfrog (France);48.6200609, 2.4521212;48.85341, 2.3488;27031.0;False
12860;https://openalex.org/I4210124722;OFFICE OF THE PRIME MINISTER;Office of the Prime Minister of Malta;;35.89968, 14.5148;;False
12874;https://openalex.org/I4210124450;Institute of Baltic Studies;Institute of Baltic Studies;58.38357445, 26.7193134791156;58.38062, 26.72509;470.0;True
12879;https://openalex.org/I111112146;TALLINN UNIVERSITY;Tallinn University of Technology;59.4372155, 24.7453688;59.43696, 24.75353;462.0;False
12881;https://openalex.org/I21449261;Masarykova univerzita;Masaryk University;49.1992954, 16.5972215;49.19522, 16.60796;902.0;True
12884;https://openalex.org/I151147792;HESSISCHE STIFTUNG FRIEDENS- UND KONFLIKTFORSCHUNG;Peace Research Institute Frankfurt;50.1049971, 8.664458474569532;50.11552, 8.68417;1829.0;False
12891;https://openalex.org/I4210120654;EUROPEAN UNION ROAD FEDERATION;European Union Road Federation;;50.85045, 4.34878;;True
12896;https://openalex.org/I4210142892;KITE;Kite (United States);;33.87807, -117.52088;;False
12899;https://openalex.org/I79940851;UNIVERSITÀ DEGLI STUDI DI BRESCIA;University of Brescia;;45.53558, 10.21472;;True
12901;https://openalex.org/I4210120654;European Union Road Federation;European Union Road Federation;;50.85045, 4.34878;;True
12919;https://openalex.org/I3131789811;INSTITUTE OF TRANSPORT ECONOMICS;Institute of Transport Economics;59.9140908, 10.7986514;59.91273, 10.74609;2934.0;True
12920;https://openalex.org/I66946132;UNIVERSITY OF MARYLAND;University of Maryland, College Park;38.9896967, -76.93776;38.98067, -76.93692;1006.0;False
12926;https://openalex.org/I4210098647;UNIVERSITATEA DIN BUCURESTI;Universitatea Ecologica din Bucuresti;44.4361414, 26.1027202;44.43225, 26.10626;516.0;False
12942;https://openalex.org/I2799310424;BRITISH EDUCATIONAL RESEARCH ASSOCIATION;British Educational Research Association;;51.50853, -0.12574;;True
12957;https://openalex.org/I175532246;ITÄ-SUOMEN YLIOPISTO;University of Eastern Finland;43.7679178, 11.2523792;62.89238, 27.67703;2373885.0;True
12960;https://openalex.org/I10947320;SOUTH AFRICAN MEDICAL RESEARCH COUNCIL;South African Medical Research Council;-33.9127222, 18.612009959487853;-33.92584, 18.42322;17481.0;True
12961;https://openalex.org/I911458345;VRIJE UNIVERSITEIT MEDISCH CENTRUM;Amsterdam UMC Location VUmc;;52.37403, 4.88969;;False
12969;https://openalex.org/I200763008;JUSTUS-LIEBIG-UNIVERSITÄT GIESSEN;University of Giessen;50.57485, 8.66485;50.58727, 8.67554;1574.0;False
12972;https://openalex.org/I130701412;CHERNIVTSI NATIONAL UNIVERSITY YURIY FEDKOVYCH;Chernivtsi National University;49.4871968, 31.2718321;48.29045, 25.93241;412330.0;False
12976;https://openalex.org/I10356626;COLLEGIUM CIVITAS;Collegium Civitas;52.2263164, 20.98839077368035;52.22977, 21.01178;1639.0;True
12978;https://openalex.org/I60419261;INSTITUTT FOR FREDSFORSKNING;Peace Research Institute Oslo;59.915322, 10.75829;59.91273, 10.74609;739.0;True
12981;https://openalex.org/I4210163838;MAA JA ELINTARVIKETALOUDEN TUTKIMUSKESKUS;Agrifood Research Finland;60.8033158, 23.4868447;60.80162, 23.48004;414.0;False
12982;https://openalex.org/I4210129338;WIRELESSINFO;WirelessInfo;49.6892063, 17.06978;49.70121, 17.07615;1411.0;True
13107;https://openalex.org/I4210102813;TUDOMANYOS ES TECHNOLOGIAI ALAPITVANY;Hungarian Science and Technology Foundation;;47.49835, 19.04045;;True
12996;https://openalex.org/I2802811970;REISS-ENGELHORN-MUSEEN;Reiss Engelhorn Museum;;49.4891, 8.46694;;True
12998;https://openalex.org/I161548249;BANGOR UNIVERSITY;Bangor University;53.2282259, -4.1327403;53.22752, -4.12936;238.0;True
13004;https://openalex.org/I39586589;SWANSEA UNIVERSITY;Swansea University;51.6130052, -3.9810743651994;51.62079, -3.94323;2753.0;True
13012;https://openalex.org/I1333353642;FOLKEHELSEINSTITUTTET;Norwegian Institute of Public Health;59.9339489, 10.7452595;59.91273, 10.74609;2360.0;True
13014;https://openalex.org/I4210128402;PRESIDENZA DEL CONSIGLIO DEI MINISTRI.;Presidenza Del Consiglio Dei Ministri;;41.89193, 12.51133;;False
13019;https://openalex.org/I4210164719;HARIDUS- JA TEADUSMINISTEERIUM;Ministry of Education and Research;58.383068, 26.72324765765004;58.38062, 26.72509;293.0;False
13022;https://openalex.org/I4210163019;ALLEANZA CONTRO IL CANCRO;Alleanza Contro il Cancro;41.8201785, 12.4588425;41.89193, 12.51133;9086.0;True
13027;https://openalex.org/I39624965;TERVEYDEN JA HYVINVOINNIN LAITOS;Finnish Institute for Health and Welfare;60.2009374, 24.8975772832982;60.16952, 24.93545;4073.0;True
13036;https://openalex.org/I4210098001;LIFE SCIENCE GOVERNANCE INSTITUTE;Life Science Governance Institute;;48.20849, 16.37208;;True
13037;https://openalex.org/I42237331;CENTRE INTERNATIONAL DE RECHERCHE SUR LE CANCER;Centre International de Recherche sur le Cancer;45.7431604, 4.8781927;45.74846, 4.84671;2513.0;True
13041;https://openalex.org/I3019562804;BASF SE;BASF (United States);49.4955749, 8.4319345;40.78788, -74.38821;6234750.0;True
13053;https://openalex.org/I291386647;BELARUSIAN STATE UNIVERSITY;Belarusian State University;53.902334, 27.5618791;53.9, 27.56667;407.0;True
13060;https://openalex.org/I4210090588;MINISTERIE VAN ECONOMISCHE ZAKEN EN KLIMAAT;Ministry of Economic Affairs and Climate Policy;52.0834479, 4.32903590950469;52.07667, 4.29861;2212.0;True
13066;https://openalex.org/I2799414453;AN TUDARAS UM ARD OIDEACHAS;Higher Education Authority;53.40642945, -6.287101473674747;53.33306, -6.24889;8543.0;False
13068;https://openalex.org/I4210165079;VEREIN EURESEARCH;Euresearch Association;46.9457548, 7.4343607;46.94809, 7.44744;1026.0;True
13084;https://openalex.org/I4210122966;Ministry of the Environment, Sustainable Development and Climate Change;Ministry of Sustainable Development, Environment and the Fight against Climate Change;35.8897878, 14.4802386;46.81228, -71.21454;6897122.0;False
13088;https://openalex.org/I4387154222;KRAJ VYSOCINA;Vysočina Region;;49.3961, 15.59124;;False
13098;https://openalex.org/I4210093479;INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE DELTA DUNARII;Danube Delta National Institute for Research and Development;;45.1787, 28.80501;;True
13105;https://openalex.org/I4210095352;ASSOCIATION DE COORDINATION TECHNIQUE POUR L'INDUSTRIE AGROALIMENTAIRE;Association de Coordination Technique Pour l'Industrie Agroalimentaire;48.8398239, 2.3475856;48.85341, 2.3488;1513.0;True
13110;https://openalex.org/I4210135490;AINIA;Asociación de Investigación de la Industria Agroalimentaria;39.5039227, -0.4421013;39.47391, -0.37966;6313.0;False
13120;https://openalex.org/I188760350;UNIVERSITY OF GALWAY;Ollscoil na Gaillimhe – University of Galway;53.2757442, -9.0584583;53.27245, -9.05095;619.0;True
13127;https://openalex.org/I87653560;TEKNOLOGIAN TUTKIMUSKESKUS VTT;VTT Technical Research Centre of Finland;60.179296, 24.8235167;60.2052, 24.6522;9898.0;True
13129;https://openalex.org/I4210088761;INTERNATIONAL MARINE AND DREDGING CONSULTANTS;International Marine and Dredging Consultants;;51.22047, 4.40026;;True
13131;https://openalex.org/I4210120321;CONSORZIO FUTURO IN RICERCA;Consorzio Futuro in Ricerca;44.8371856, 11.6186451;44.83804, 11.62057;179.0;True
13134;https://openalex.org/I4210108857;INSTITUTE OF PHILOSOPHY AND SOCIOLOGY;Institute of Philosophy and Sociology;42.6073975, 25.4856617;52.22977, 21.01178;1121103.0;True
13135;https://openalex.org/I111112146;TALLINNA TEHNIKAÜLIKOOL;Tallinn University of Technology;59.3948992, 24.6717935;59.43696, 24.75353;6577.0;True
13138;https://openalex.org/I4210115307;International Center For Minority Studies And Intercultural Relations;International Center for Minority Studies and Intercultural Relations;;42.69751, 23.32415;;True
13148;https://openalex.org/I200332995;TECHNISCHE UNIVERSITAT DORTMUND;TU Dortmund University;51.48438245, 7.41384805110934;51.51494, 7.466;4958.0;False
13166;https://openalex.org/I1319360392;ACCADEMIA EUROPEA DI BOLZANO;Eurac Research;46.4944072, 11.3439955;46.49067, 11.33982;524.0;True
13176;https://openalex.org/I170486558;UNIVERSIDAD POMPEU FABRA;Pompeu Fabra University;41.3791946, 2.17937474389152;41.38879, 2.15899;2008.0;True
13178;https://openalex.org/I4210156231;INSTITUT PASTEUR DE MONTEVIDEO;Institut Pasteur de Montevideo;;-34.90328, -56.18816;;True
13179;https://openalex.org/I136761661;INSTITUT PASTEUR KOREA;Institut Pasteur Korea;;37.43861, 127.13778;;True
13182;https://openalex.org/I1335690228;WORLD METEOROLOGICAL ORGANIZATION;World Meteorological Organization;46.2232525, 6.146247685692625;46.20222, 6.14569;2339.0;True
13184;https://openalex.org/I32686375;DANMARKS METEOROLOGISKE INSTITUT;Danish Meteorological Institute;55.715422, 12.560926;55.67594, 12.56553;4400.0;True
13186;https://openalex.org/I1285790362;ILMATIETEEN LAITOS;Finnish Meteorological Institute;60.1674086, 24.9425683;60.16952, 24.93545;458.0;True
13192;https://openalex.org/I4407990235;FONDAZIONE MONTAGNA SICURA;Fondazione Montagna Sicura;;45.79659, 6.96893;;True
13195;https://openalex.org/I74920221;UNIVERSIDAD DE LA SERENA;University of La Serena;-29.9133616, -71.2384214158869;-29.90453, -71.24894;1411.0;True
13204;https://openalex.org/I4210107380;UNITATEA EXECUTIVA PENTRU FINANTAREA INVATAMANTULUI SUPERIOR A CERCETARII DEZVOLTARII SI INOVARII;Unitatea Executiva Pentru Finantarea Invatamantului Superior a Cercetarii Dezvoltarii si Inovarii;44.4445624, 26.096008;44.43225, 26.10626;1593.0;True
13209;https://openalex.org/I4210166262;DEUTSCHE BUNDESSTIFTUNG UMWELT;Deutsche Bundesstiftung Umwelt;;52.27264, 8.0498;;True
13211;https://openalex.org/I4210123315;MINISTERO DELLA CULTURA;Ministero della cultura;41.81435465, 12.226936957567165;41.89193, 12.51133;25084.0;True
13223;https://openalex.org/I4210142438;NATIONALMUSEET;National Museum of Denmark;55.673283, 12.5790998;55.67594, 12.56553;901.0;True
13236;https://openalex.org/I1281389954;FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS;Foundation for Innovative New Diagnostics;46.221901, 6.148001732215738;46.20222, 6.14569;2196.0;True
13237;https://openalex.org/I16904388;UNIVERSIDADE EDUARDO MONDLANE;Eduardo Mondlane University;-26.0476383, 32.7940489150237;-25.96553, 32.58322;22962.0;True
13240;https://openalex.org/I2802017950;VIB;Vlaams Instituut voor Biotechnologie;50.503887, 4.469936;51.05, 3.71667;80577.0;False
13244;https://openalex.org/I4387156284;Université Paris Descartes;Université Paris Descartes;48.8516295, 2.341186;48.85341, 2.3488;591.0;True
13250;https://openalex.org/I10108838;UNIVERSIDAD NACIONAL DE SALTA;National University of Salta;;-24.7859, -65.41166;;True
13251;https://openalex.org/I162148367;UNIVERSIDAD DE CHILE;Pontificia Universidad Católica de Chile;-33.4436696, -70.6503748;-33.45694, -70.64827;1488.0;False
13252;https://openalex.org/I78281549;INSTITUUT VOOR TROPISCHE GENEESKUNDE;Instituut voor Tropische Geneeskunde;51.212314649999996, 4.3983476766030005;51.22047, 4.40026;917.0;True
13253;https://openalex.org/I82002896;UNIVERSIDAD CENTRAL DE VENEZUELA;Central University of Venezuela;10.506098, -66.9146017;10.48801, -66.87919;4363.0;True
13259;https://openalex.org/I4399598462;DEPARTAMENT D'EMPRESA I CONEIXEMENT;Departament d'Empresa i Treball;41.39740095, 2.1577097875356106;41.38879, 2.15899;963.0;False
13264;https://openalex.org/I2802160682;WELSH GOVERNMENT;Welsh Government;51.4816546, -3.1791934;51.48, -3.18;192.0;True
13267;https://openalex.org/I4210135775;REGIONE DEL VENETO;Regione del Veneto;46.0634632, 13.2358377;45.43713, 12.33265;98799.0;True
13271;https://openalex.org/I202697423;University of Zurich;University of Zurich;47.374781999999996, 8.548333898386938;47.36667, 8.55;911.0;True
13277;https://openalex.org/I121797337;UNIVERSITEIT LEIDEN.;Leiden University;;52.15833, 4.49306;;False
13278;https://openalex.org/I2802805805;SPACE RESEARCH AND TECHNOLOGY INSTITUTE;Space Research and Technology Institute;42.6073975, 25.4856617;42.69751, 23.32415;177050.0;True
13291;https://openalex.org/I4210091506;NORDREGIO;Nordregio;59.3251172, 18.0710935;59.32938, 18.06871;493.0;True
13302;https://openalex.org/I68214267;REGIONAL ENVIRONMENTAL CENTER FOR CENTRAL AND EASTERN EUROPE -REC;Regional Environmental Center for Central and Eastern Europe;;47.66943, 19.07561;;False
13314;https://openalex.org/I4210131041;Department of Antiquities;Israel Antiquities Authority;;31.76904, 35.21633;;False
13320;https://openalex.org/I88101031;IMMERSION;Immersion (United States);44.8464864, -0.5612926;37.33939, -121.89496;9147386.0;False
13330;https://openalex.org/I4387153505;SAFRAN CERAMICS;Safran Ceramics (France);44.8692011, -0.6885712;44.87161, -0.67691;957.0;True
13332;https://openalex.org/I140744787;UNIVERZITA PARDUBICE;University of Pardubice;50.048148, 15.7693976;50.04075, 15.77659;970.0;True
13348;https://openalex.org/I86211378;THE UNIVERSITY OF THE ARTS LONDON;University of the Arts London;51.5073219, -0.1276473;51.50853, -0.12574;188.0;False
13372;https://openalex.org/I1321863559;MINISTERIE VAN VOLKSGEZONDHEID, WELZIJN EN SPORT;Ministry of Health Welfare and Sport;;52.07667, 4.29861;;False
13376;https://openalex.org/I4210124043;MINISTERO DELL'INTERNO;Ministry of Interior;41.8994435, 12.4938247;41.89193, 12.51133;1673.0;True
13391;https://openalex.org/I4210159723;DHI;DHI;55.8715413, 12.4959196;55.88098, 12.50111;1098.0;True
13394;https://openalex.org/I4210101086;ANTEA BELGIUM;Antea Group (Belgium);51.1916434, 4.43746223816504;51.22047, 4.40026;4122.0;False
13397;https://openalex.org/I1286962768;NATIONAL WATER AND SEWERAGE CORPORATION;National Water and Sewerage Corporation;;0.31628, 32.58219;;True
13403;https://openalex.org/I3130438513;INSTITUTT FOR ENERGITEKNIKK;Institute for Energy Technology;59.974383, 11.0488146;59.95597, 11.04918;2048.0;True
13414;https://openalex.org/I107145371;UNITED NATIONS DEVELOPMENT PROGRAMME;United Nations Development Programme;40.7491223, -73.9696711;40.71427, -74.00597;4937.0;True
13419;https://openalex.org/I4210134482;INSTITUTE OF GEOGRAPHY;Nanjing Institute of Geography and Limnology;;32.06167, 118.77778;;False
13423;https://openalex.org/I21360634;COUNCIL FOR SCIENTIFIC AND INDUSTRIAL RESEARCH;Council for Scientific and Industrial Research;-25.7473508, 28.274892;-25.74486, 28.18783;8724.0;True
13429;https://openalex.org/I107707843;ROSKILDE UNIVERSITET;Roskilde University;55.651688, 12.136665;55.64152, 12.08035;3710.0;True
13431;https://openalex.org/I101479585;SOUTH CHINA AGRICULTURAL UNIVERSITY;South China Agricultural University;;23.11667, 113.25;;True
13440;https://openalex.org/I4210163774;INTERNATIONAL CROPS RESEARCH INSTITUTE FOR THE SEMI-ARID TROPICS;International Crops Research Institute for the Semi-Arid Tropics;14.6993127, 76.8556636;17.53334, 78.2645;349214.0;True
13473;https://openalex.org/I1307600426;DASSAULT AVIATION;Dassault Aviation (France);48.8566101, 2.3514992;48.85341, 2.3488;407.0;False
13487;https://openalex.org/I84676521;ZOOLOGISCHE GESELLSCHAFT FRANKFURT;Frankfurt Zoological Society;;50.11552, 8.68417;;True
13488;https://openalex.org/I13751521;TANZANIA WILDLIFE RESEARCH INSTITUTE;Tanzania Wildlife Research Institute;-3.4275339, 36.7085848184899;-3.36667, 36.68333;7325.0;True
13497;https://openalex.org/I4210112632;AZIENDA OSPEDALIERA SANTA MARIA DEGLI ANGELI;Azienda Ospedaliera Santa Maria Degli Angeli;;45.95689, 12.66051;;True
13501;https://openalex.org/I4210119500;LUZERNER KANTONSSPITAL;Luzerner Kantonsspital;;47.05048, 8.30635;;True
