institution_id;institution_name;search_result_name;institution_geolocation;dist (m);source
12283;INSTITUTE FOR SUSTAINABLE SOLUTIONS AND INNOVATIONS;Herzogstraße 6;49.435713, 11.118351;;Mapbox
12284;AGAMA ENERGY (PTY) LTD.;Lynedoch Road;-33.983283, 18.769143;;Mapbox
12285;CENTER FOR ENERGY, ENVIRONMENT AND ENGINEERING ZAMBIA LTD.;Lusaka;-15.419, 28.282;;Mapbox
12286;ENVIRONNEMENT ET DEVELOPPEMENT DU TIERS-MONDE;Dakar;14.712019, -17.457171;;Mapbox
12288;FELISA COMPANY LIMITED;Kigoma;-4.512657, 30.005053;;Mapbox
12289;ASSOCIATION MALI - FOLKECENTER;Bamako;12.649319, -8.000337;;Mapbox
12292;UNION ECONOMIQUE ET MONETAIRE OUEST AFRICAINE;Ouagadougou;12.363142, -1.529773;;Mapbox
12294;CENTRO NACIONAL DE REFERENCIA EM BIOMASSA;Avenida Professor Luciano Gualberto 1289;-23.557927, -46.733254;;Mapbox
12296;THE ENERGY AND RESOURCES INSTITUTE;Lodhi Road;28.592587, 77.238916;;Mapbox
12297;UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO;Torres;19.19247, -99.142902;;Mapbox
12300;INTERUNIVERSITY RESEARCH CENTRE FOR SUSTAINABLE DEVELOPMENT;Via Della Polveriera n37;41.892568, 12.492708;;Mapbox
12304;ENERGY FOR SUSTAINABLE DEVELOPMENT LTD;National Agency for New Technologies, Energy and Sustainable Economic Development;41.89193, 12.51133;;OpenAlexNormalized
12305;ECO LTD;Research Center for Eco-Environmental Sciences;39.9075, 116.39723;;OpenAlexNormalized
12306;CHINESE ASSOCIATION OF RURAL ENERGY INDUSTRY;Beijing;39.906217, 116.391276;;Mapbox
12308;CONSERVATION INTERNATIONAL FOUNDATION;1919 M Street Northwest;38.906112, -77.044467;;Mapbox
12309;FOEDERATION EVANGELISCHER KIRCHEN IN MITTELDEUTSCHLAND;Am Dom 2;52.12402, 11.634574;;Mapbox
12314;FUNDACIÓ PRIVAT INSTITUT D'INVESTIGACIÓ BIOMÈDICA DE BELLVITGE;Carrer L'hospitalet De Llobregat 7;38.269789, -0.676295;;Mapbox
12318;HORMOS MEDICAL OY;Ikainen;60.6064, 24.185092;;Mapbox
12320;ALTA SRL;Via Fiorentina 1;43.334452, 11.3088;;Mapbox
12321;BIOUETIKON LIMITED;9 Estate Avenue;53.316789, -6.208217;;Mapbox
12322;VLAAMS INTERUNIVERSITAIR INSTITUUT VOOR BIOTECHNOLOGIE VZW;Rijvisschestraat 120;51.017958, 3.694004;;Mapbox
12327;UNIVERSITY OF COLOGNE /CLINICAL CENTRE OF THE UNIVERSITY OF COLOGNE;Kerpener Straße 62;50.92351, 6.917147;;Mapbox
12330;ISTITUT PASTEUR DE COTE D'IVOIRE';Abidjan;5.320357, -4.016107;;Mapbox
12331;THE UNIVERSITY OF SOUTHERN DENMARK;Campusvej 55;55.368644, 10.428177;;Mapbox
12332;CELLARTIS AB;Arvid Wallgrens Backe 20;57.686191, 11.955298;;Mapbox
12334;COMMISSARIAT À L'ENERGIE ATOMIQUE ET AUX ÉNERGIES ALTERNATIVES;25 Rue Leblanc;48.839888, 2.273823;;Mapbox
12335;DIALECTICA SRL;Viale Pasteur 10;45.54846, 8.98955;;Mapbox
12336;EUROBIOBIZ SAS;Saint-Beauzire;45.85115, 3.180975;;Mapbox
12341;MEDIZINISCHE UNIVERSITAET GRAZ (MEDICAL UNIVERSITY OF GRAZ);Universitätsplatz 3;47.077646, 15.449821;;Mapbox
12352;FONDAZIONE IRCCS POLICLINICO SAN MATTEO;Viale Camillo Golgi 19;45.196137, 9.148967;;Mapbox
12354;INSTITUTO DE BIOLOGIA MOLECULAR E CELULAR - IBMC;Rua Do Campo Alegre 823;41.152439, -8.634598;;Mapbox
12355;ACADEMISCH ZIEKENHUIS GRONINGEN;Hanzeplein 1;53.221112, 6.576989;;Mapbox
12356;LINKÖPING UNIVERSITET;Valla;59.487257, 15.891093;;Mapbox
12357;OLINK AB;Olink Bioscience (Sweden);59.85882, 17.63889;;OpenAlexNormalized
12362;UNIVERSITÉ DE LA MÉDITERANNÉE, AIX MARSEILLE II;51 Boulevard Charles Livon;43.292245, 5.361992;;Mapbox
12369;UNIVERSITY HOSPITAL AACHEN, FOR THE FACULTY OF MEDICINE OF THE RHEINISCH-WESTFÄLLSCHE TECHNISCHE HOCHSCHULE AACHEN;Pauwelsstraße 30;50.776314, 6.043778;;Mapbox
12370;MEDICAL UNIVERSITY OF GRAZ, MEDIZINSCHE UNIVERSITAET GRAZ;Universitätsplatz 3;47.077646, 15.449821;;Mapbox
12371;TROLLHETTA AS;Trondheim;63.432697, 10.397414;;Mapbox
12372;BENDER MEDSYSTEMS GMBH;Campus-Vienna-Biocenter 2;48.189543, 16.402544;;Mapbox
12375;PHILIPS ELECTRONICS NEDERLAND;Professor Holstlaan 4;51.411841, 5.462112;;Mapbox
12376;CELLCOTEC BV;Professor Bronkhorstlaan 10d;52.153977, 5.204558;;Mapbox
12379;EÖTVÖS LORÁND GEOPHYSICAL INSTITUTE;Budapest;47.497994, 19.040359;;Mapbox
12380;IULIU HATIEGANU UNIVERSITY OF PHARMANY AND MEDICINE CLUJ-NAPOCA;Strada Emil Isac 13;46.770161, 23.584707;;Mapbox
12381;MARMARA UNIVERSITY, DIVISION OF PEDIATRIC ALLERGY AND IMMUNOLOGY;Tophanelioğlu Caddesi;41.021314, 29.045999;;Mapbox
12382;CENTRE NATIONAL DE REFERENCE DES STAPHYLOCOQUES INSERM E0230;Rue Guillaume Paradin;45.738016, 4.886914;;Mapbox
12383;THE PROVOST, FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN (HEREINAFTER CALLED TCD);College Green;53.344271, -6.261211;;Mapbox
12386;TECHNICAL UNIVERSITY OF BARI;Via Giovanni Amendola 126;41.111537, 16.882707;;Mapbox
12387;EBERHARD KARLS UNIVERSITY TUEBINGEN;Wilhelmstraße 7;48.525153, 9.06076;;Mapbox
12388;GOLDSMITHS COLLEGE;Lewisham Way;51.471138, -0.029847;;Mapbox
12389;STICHTING V2_ ORGANISATIE, INSTITUUT VOOR INSTABIELE MEDIA;Eendrachtsstraat 10;51.915572, 4.476224;;Mapbox
12390;UNIVERSITÄT BASEL, INSTITUT FÜR SOZIOLOGIE (UNIVERSITY OF BASLE, INSTITUTE OF SOCIOLOGY);Petersgraben 27;47.559075, 7.584601;;Mapbox
12391;"UNIVERSITA DEGLI STUDI DI NAPOLI, ""L'ORIENTALE""";Via Chiatamone;40.830484, 14.246218;;Mapbox
12392;STICHTING HOGESCHOOL ROTTERDAM;Rotterdam;51.92079, 4.487597;;Mapbox
12393;UNIVERSITA' DEGLI STUDI DI BOLOGNA';Strada Maggiore 45;44.491237, 11.354059;;Mapbox
12394;SONY FRANCE S.A.;Rue Morel;48.901283, 2.319336;;Mapbox
12396;THE PAISSIY HILENDARSKI UNIVERSITY OF PLOVDIV;Plovdiv;42.148224, 24.748371;;Mapbox
12402;METROPOLITANKAPITEL DER HOHEN DOMKIRCHE KOELN;Roncalliplatz 2;50.940184, 6.958624;;Mapbox
12403;AKADEMIA SZTUK PIEKNYCH IM. JANA MATEJKI W KRAKOWIE;Plac Jana Matejki 13;50.06618, 19.941571;;Mapbox
12404;THE CHAPTER OF CANTERBURY CATHEDRAL;11 The Precincts;51.27933, 1.08204;;Mapbox
12405;FONDATION DU CENTRE SUISSE DE RECHERCHE ET D'INFORMATION SUR LE VITRAIL;Rue Du Château;46.69395, 6.91764;;Mapbox
12406;HOGESCHOOL ANTWERPEN, VLAAMSE AUTONOME HOGESCHOOL;Keizerstraat 15;51.221891, 4.407014;;Mapbox
12407;TENNENT NORMAN FYNE CONSERVATION SERVICE FCS;St. Catherines;50.98966, 0.89365;;Mapbox
12408;SINCROTRONE TRIESTE SCPA;Localita' Basovizza;45.63779, 13.88377;;Mapbox
12409;LBW-BIOCONSULT THOMAS OSWALD WARSCHEID;Schwarzer Weg 27;53.188474, 8.181792;;Mapbox
12411;SOPRINTENDENZA ARCHEOLOGICA DI ROMA;Largo Di Villa Peretti 1;41.901665, 12.498025;;Mapbox
12412;COMANDO CARABINIERI TUTELA PATRIMONIO CULTURALE;Piazza Sant' Ignazio 152;41.899705, 12.479795;;Mapbox
12413;MUZEUL NATIONAL DE ISTORIE A ROMANIEI DIN BUCURESTI;Calea Victoriei 12;44.43232, 26.0976;;Mapbox
12415;SOCIETY FOR DEVELOPMENT OF SCIENTIFIC COOPERATION;Dushanbe;38.576271, 68.786357;;Mapbox
12416;CSP S.A.S. DI MORETTI MASSIMO E C.;Via Portovenere 25;44.515583, 11.830122;;Mapbox
12417;EDU-ART PRAHA;Vlnitá 56;50.038456, 14.422184;;Mapbox
12418;UNIWERSYTET MIKOLAJA KOPERNIKA;Gagarina 11;52.354545, 21.236982;;Mapbox
12420;EUROPEAN ASSOCIATION OF REMOTE SENSING LABORATORIES;9 Quai Kléber;48.586156, 7.744156;;Mapbox
12422;MEDITERRANEAN AGRONOMIC INSTITUTE OF CHANIA (INTERNATIONAL CENTER FOR ADVANCED MEDITERRANEAN AGRONOMIC STUDIES - CIHEAM);Eleftheriou Venizelou;35.514336, 24.021979;;Mapbox
12423;INSTITUTE FOR SCIENCE NETWORKING OLDENBURG GMBH;Oldenburg;54.291724, 10.886902;;Mapbox
12427;CENTRE FOR THE EVALUATION OF LANGUAGE AND COMMUNICATION TECHNOLOGIES SCRL;Via Sommarive 18;46.067217, 11.150544;;Mapbox
12429;FUNDACION GENERAL DE LA UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA - F-UNED;Calle De Francisco De Rojas 2;40.428727, -3.699348;;Mapbox
12431;STICHTING NOVAY;Brouwerijstraat;52.231926, 6.890391;;Mapbox
12432;MICROGENESIS S.A.;Calle De Abdón Terradas 4;40.434807, -3.711878;;Mapbox
12433;MIP - CONSORZIO PER L'INNOVAZIONE NELLA GESTIONE DELLE IMPRESE E DELLA PUBBLICA AMMINISTRAZIONE;Piazza Leonardo Da Vinci 32;45.477692, 9.226922;;Mapbox
12434;DIGITAL VIDEO S.P.A.;Via Dei Santi 4;41.87208, 12.818816;;Mapbox
12437;PANEBARCO DI DANIELE PANEBARCO & C. S.A.S.;Via Molino 9;44.411701, 12.200083;;Mapbox
12438;NERGAL S.R.L.;Viale Battista Bardanzellu 8;41.914129, 12.571157;;Mapbox
12439;GEUMACS CONSULTING SRL;Bulevardul Unirii 35;44.426922, 26.108586;;Mapbox
12440;VIRTUAL ITALIAN PARKS S.R.L.;Via Monte Lumachella;42.10199, 12.452314;;Mapbox
12441;TAVAE SARL;13 Avenue Saint-Jérôme;43.522464, 5.451462;;Mapbox
12445;OMG PLC;Equal Measure;39.95238, -75.16362;;OpenAlexNormalized
12447;REGIONE SICILIANA ASSESSORATO REGIONALE DEI BENI CULTURALI ED AMBIENTALI E DELLA PUBBLICA ISTRUZIONE;Via Delle Croci 8;38.131402, 13.354227;;Mapbox
12448;PRO ARSENALE BORBONICO DI PALERMO ONLUS E AREE MUSEALI CIRCOSTANTI;Via Cristoforo Colombo 134;38.196732, 13.248185;;Mapbox
12449;CONSORZIO UNIVERSITARIO PER L'ATENEO DELLA SICILIA OCCIDENTALE E IL BACINO DEL MEDITERRANEO';Via Niso 15;38.016775, 12.521141;;Mapbox
12450;INTERNATIONAL INSTITUTE FOR THE STUDY OF MAN - ISTITUTO INTERNAZIONALE PER GLI STUDI DELL'UOMO PER L'AERA MEDITERRANEA;Piazza Giuseppe Verdi 6;38.119975, 13.35808;;Mapbox
12451;ASSOCIATION POUR LA SAUVEGARDE DU PATRIMOINE MARITIME DE VILLEFRANCHE SUR MER;Chemin De La Darse;43.697175, 7.303294;;Mapbox
12452;LIAISONS MEDITERRANEENNEES;Tunis;36.800207, 10.185776;;Mapbox
12453;UNIVERSITA TELEMATICA INTERNAZIONALE NON STATALE UNINETTUNO;Corso Vittorio Emanuele Ii 39;41.895973, 12.477693;;Mapbox
12454;ARCHAEOLOGICAL MUSEUM OF FLORINA;Eleftherias;40.777877, 21.407503;;Mapbox
12455;FONDAZIONE ATHENA PER LO SVILUPPO;Corso Venezia 18;45.469545, 9.200103;;Mapbox
12456;ASSOCIAZIONE ARCHEO-ANTROPOLOGICA APPROFONDIMENTI INTERDISCIPLINARI OPERATIVI;Via Vincenzo Sulis 43;39.216488, 9.117723;;Mapbox
12457;GROUPE DE RECHERCHE EN ARCHEOLOGIE NAVALE;Passage De La Corderie;43.123535, 5.928004;;Mapbox
12458;FONDAZZJONI WIRT ARTNA;Vittoriosa;35.888112, 14.523845;;Mapbox
12460;FUNDACION BIBLIOTECA VIRTUAL MIGUELDE CERVANTES SAAVEDRA;Paseo De La Castellana;40.453572, -3.690024;;Mapbox
12461;ABBYY PRODUCTION LLC;Moscow;55.750446, 37.617494;;Mapbox
12462;NACIONALNA BIBLIOTEKA SV SV CYRIL I METODIJ (St. St. Cyril and Methodius National Library);Vasil Levski Blvd.;42.719758, 23.534115;;Mapbox
12466;INSTITUTE FOR PARALLEL PROCESSING OF THE BULGARIAN ACADEMY OF SCIENCES;Bd. Todor Aleksandrov 1113;42.699892, 23.309933;;Mapbox
12477;IRION TECHNOLOGIES B.V.;Delftechpark 26;51.996878, 4.385066;;Mapbox
12481;FUNDACION REDES Y DESAROLLO;Cervantes;18.469047, -69.901376;;Mapbox
12485;RIVELO;Le Quartier;49.260594, 2.93006;;Mapbox
12486;SCIENTER SCRL;Via Val D' Aposa 3;44.492314, 11.340221;;Mapbox
12495;THE REGENTS OF THE UNIVERSITY OF CALIFORNIA;1111 Franklin Street;37.802223, -122.271303;;Mapbox
12498;INDUSTRIOUS MEDIA LIMITED;145-147 St. John Street;51.523659, -0.102597;;Mapbox
12502;WEBGATE AD;Bulgaria;42.668795, 23.593218;;Mapbox
12505;APPRISE OU;Endla 69;59.427832, 24.714811;;Mapbox
12507;OPTRION SA;Rue Des Chasseurs Ardennais;50.588122, 5.405275;;Mapbox
12508;NATIONAL ART GALLERY & ALEXANDROS SOUTZOS MUSEUM;Street 1;30.141068, 31.421688;;Mapbox
12509;UNIVERSITY MEDICAL CENTRE UTRECHT;Heidelberglaan 100;52.08605, 5.179681;;Mapbox
12517;POLSKO-JAPONSKA WYZSZA SZKOLA TECHNIK KOMPUTEROWYCH Z SIEDZIBA W WARSZAWIE;Ulica Koszykowa 86;52.223728, 20.99406;;Mapbox
12523;AUTONOMY SYSTEMS LIMITED;Cowley Park Road;52.229144, 0.152051;;Mapbox
12524;STICHTING HISTORIE DER TECHNIEK;Den Dolech 2;51.447887, 5.485949;;Mapbox
12526;SHEARLINE PRECISION ENGINEERING LTD;Angel Drove;52.388262, 0.25822;;Mapbox
12527;PLASMAAIR AG;Am Lindenberg 8;48.78699, 8.833147;;Mapbox
12529;MICROOMEGA SP. Z.O.O.;Chełmońskiego 35;51.099568, 17.094003;;Mapbox
12530;BIO-GATE AG;Neumeyerstraße 48;49.481369, 11.121285;;Mapbox
12531;NOTECH AS;Gneisveien 8;59.140806, 10.187189;;Mapbox
12532;CLF TECHNOLOGIES LTD;14 Park Row;52.95362, -1.15548;;Mapbox
12533;POLARTECH LTD;Ashburton Road West;53.473647, -2.346366;;Mapbox
12534;FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTE FORSCHUNG E.V.;Hansastraße 27c;48.132884, 11.530385;;Mapbox
12535;STIFTELSEN TEKNOLOGISK INSTITUT AS;Akersveien 24;59.921274, 10.746981;;Mapbox
12536;NEW METALS AND CHEMICALS LIMITED;New Metals and Chemicals (United Kingdom);51.687, -0.00421;;OpenAlexNormalized
12537;BLASER SWISSLUBE AG;Winterseistrasse 22;47.019423, 7.654666;;Mapbox
12538;FOTEC FORSCHUNGS- UND TECHNOLOGIETRANSFER GMBH;Viktor Kaplan-Straße 2;47.837062, 16.253013;;Mapbox
12540;RNAX GMBH;Breddiner Weg 5;52.54575, 13.129401;;Mapbox
12541;DOMINION PHARMAKINE S.L.;Derio;43.29196, -2.887187;;Mapbox
12542;PREVAS AB;Prevas (Norway);59.91273, 10.74609;;OpenAlexNormalized
12543;HTP ELECTRONICS GMBH;Fabriksgelände 1;47.792877, 16.299164;;Mapbox
12544;DRESDEN ELEKTRONIK INGENIEURTECHNIK GMBH;Dresden Elektronik Ingenieurtechnik (Germany);51.05089, 13.73832;;OpenAlexNormalized
12545;PROTOBIOS LTD.;Protobios (Estonia);59.43696, 24.75353;;OpenAlexNormalized
12546;RKT RODINGER KUNSTSTOFF TECHNIK GMBH;Ernst-Abbe-Straße 3;49.215897, 12.510406;;Mapbox
12547;LONZA COLOGNE GMBH;Nattermannallee 1;50.976562, 6.858628;;Mapbox
12548;GAZ DE FRANCE;23 Rue Philibert Delorme;48.889154, 2.302962;;Mapbox
12550;SYNDICAT MIXTE DES TRANSPORTS EN COMMUN DE L'AGGLOMÉRATION TOULOUSAINE;7 Esplanade Compans Caffarelli;43.610726, 1.435186;;Mapbox
12551;COMMUNAUTÉ D'AGGLOMÉRATION DU GRAND TOULOUSE;1 Place De La Légion D'honneur;43.610675, 1.456503;;Mapbox
12552;COMMUNAUTÉ D'AGGLOMÉRATION DE TOULOUSE SUD-EST;Rue Du Chêne Vert;43.541388, 1.520292;;Mapbox
12553;VILLE DE TOULOUSE;1 Place Du Capitole;43.603857, 1.444152;;Mapbox
12554;COMMUNE DE BLAGNAC;1 Place Jean-Louis Puig;43.634455, 1.39743;;Mapbox
12555;AGENCE D'URBANISME ET D'AMÉNAGEMENT DU TERRITOIRE TOULOUSE AIRE URBAINE;11 Boulevard Des Récollets;43.584248, 1.440459;;Mapbox
12556;DEBRECEN MEGYEI JOGÙ VÀROS ÖNKORMÀNYZATA;Piac Utca 20;47.529397, 21.625691;;Mapbox
12557;DKV DEBRECENI KÖZLEKEDÉSI RÉSZVÉNYTÀRSASÀG;Salétrom Utca 3;47.519068, 21.618857;;Mapbox
12558;HAJDÚ VOLÁN KÖZLEKEDÉSI RÉSZVÉNYTÁRSASÁG;Szoboszlói Út;47.519502, 21.613343;;Mapbox
12559;MESTNA OBCINA LJUBLJANA;Mestni Trg 1;46.049826, 14.507022;;Mapbox
12561;TEOL, KEMICNA INDUSTRIJA, D.D.;Tovarniška Cesta 48;45.918623, 15.596364;;Mapbox
12562;UNIVERSITY OF MARIBOR, FACULTY OF MECHANICAL ENGINEERING, INSTITUTE OF POWER, PROCESS AND ENVIRONMENTAL ENGINEERING;Smetanova Ulica 17;46.559437, 15.639275;;Mapbox
12563;KMETIJSKI INSTITUT SLOVENIJE;Hacquetova Ulica 17;46.060663, 14.518486;;Mapbox
12565;AZIENDA DEL CONSORZIO TRANSPORTI VENEZIANO;Cannaregio 3935;45.441122, 12.334281;;Mapbox
12566;AZIENDA SERVIZI MOBILITA´S.P.A.;Santa Croce 365;45.436305, 12.318673;;Mapbox
12567;VESTA S.P.A. VENEZIA SERVIZI TERRITORIALI AMBIENTALI;Santa Croce 489;45.438394, 12.315924;;Mapbox
12568;AGIRE - AGENZIA VENEZIANA PER L''ENERGIA;Via Delle Industrie 17;45.620945, 12.540283;;Mapbox
12569;COMMISSARIO DEL GOVERNO DELEGATO AL TRAFFICO ACQUEO NELLA LAGUNA DI VENEZIA;Piazza San Marco 180;45.434685, 12.33898;;Mapbox
12570;FORMA URBIS DI FABIO CARRERA & C.S.A.S.;Calle Gorizia 6;45.42715, 12.360762;;Mapbox
12571;THE CITY OF ODENSE - ENVIRONMENTAL AND TECHNICAL DEPARTMENT;Nørregade;55.399147, 10.388141;;Mapbox
12572;CONNEX TOULOUSE;CONNEX TOULOUSE;;;
12573;MAGYAR KÖZÚT KHT. HAJDÚ-BIHAR MEGEYEI TERÜLETI IGAZGATÓSÁGA;Barna Utca 15;47.52292, 21.625023;;Mapbox
12576;CECILE;3 Avenue Didier Daurat;43.56308, 1.491872;;Mapbox
12577;PINUS TOVARNA KEMICNIH IZDELKOV D.D.;Trg 21;45.99128, 15.470854;;Mapbox
12579;GREENDEPENDENT - SUSTAINABLE SOLUTIONS ASSOCIATION;Éva Utca;47.608881, 19.348679;;Mapbox
12582;MANCHESTER KNOWLEDGE CAPITAL LTD;Oxford Street;53.475383, -2.241852;;Mapbox
12586;ENERGIANSAASTOPALVELU ENESPA OY;Vironkatu 5;60.172436, 24.955934;;Mapbox
12587;UZDAROJI AKCINE BENDROVE COWI LIETUVA;Lukiškių G. 3;54.692828, 25.268843;;Mapbox
12596;RETROSCREEN VIROLOGY LTD;327 Mile End Road;51.52331, -0.03959;;Mapbox
12597;OSTEUROPA INSTITUT MUNICH;Scheinerstraße 11;48.147908, 11.6078;;Mapbox
12598;OPINIA, INDEPENDENT SOCIOLOGICAL AND INFORMATION SERVICE;31 August 1989 Street 129;47.0256, 28.824145;;Mapbox
12599;INSTITUTE OF ADVANCED STUDIES (I H S);Stumpergasse 58;48.195497, 16.342911;;Mapbox
12600;INSTITUTE EAST UKRAINIAN FOUNDATION FOR SOCIAL RESEARCH;Kharkiv;49.99316, 36.232075;;Mapbox
12601;CENTRE FOR SOCIAL STUDIES OF GEORGIA;Tbilisi;41.693459, 44.80145;;Mapbox
12602;SWISSPEACE;Sonnenbergstrasse 17;46.952252, 7.450085;;Mapbox
12604;INSTITUTE OF PEACE AND DEMOCRACY;Baku;40.375589, 49.832801;;Mapbox
12607;INSTITUTE OF POLITICAL AND ETHNIC STUDIES OF NASU;Kutuzova Street 8;49.031505, 38.191559;;Mapbox
12609;IVAN FRANKO LVIV STATE UNIVERSITY;Saksahanskoho Street 1;51.49483, 31.245641;;Mapbox
12610;SOUTH-WEST UNIVERSITY 'N. RILSKY';Ivan Mihailov;42.019673, 23.084955;;Mapbox
12614;INSTITUTE OF LANGUAGE, LITERATURE AND HISTORY OF KOMI SCIENCE CENTRE OF URALS BRANCH OF RAS;Kommunisticheskaya Street 26;54.422135, 43.79604;;Mapbox
12618;INTERNATIONAL AMIR TIMUR FUND;Termez;37.247517, 67.28265;;Mapbox
12622;IV.JAVAKHISHVILI TBILISI STATE UNIVERSITY;Tbilisi;41.693459, 44.80145;;Mapbox
12627;INSTITUTE NIISP;Kyiv;50.450034, 30.524136;;Mapbox
12630;INSTITUTE OF ORIENTAL STUDIES OF RAS (IVRAN);Rozhdestvenka Street 12;55.763733, 37.623534;;Mapbox
12632;UNIVERSITÉ STENDHAL DE GRENOBLE III;1180 Avenue Centrale;45.191265, 5.766828;;Mapbox
12634;MUSEUM OF ANTHROPOLOGY AND ETHNOLOGY (KUNSTKAMMER);RU;61.994573, 96.669705;;Mapbox
12636;ISTITUTO UNIVERSITÀRIO ORIENTALE (IUO);Piazza San Domenico Maggiore 12;40.849094, 14.254464;;Mapbox
12639;CENTRAL EUROPEAN UNIVERSITY IN BUDAPEST;Nádor Utca 9;47.500615, 19.049725;;Mapbox
12640;MOLDAVIAN STATE UNIVERSITY;Strada Gheorghe Cașu 32;47.003388, 28.831698;;Mapbox
12641;HAIFA UNIVERSITY/INSTITUTE OF EVOLUTION;Carmel;32.473819, 34.957872;;Mapbox
12644;HORST RUHNKE STAHLBAU;Zum Pappelgrund;53.784393, 12.120134;;Mapbox
12645;HIDROPOWER LTD;Vla Beloura;38.764163, -9.371426;;Mapbox
12648;ISTA ANDREEVA LTD;Zvan;42.716432, 23.166154;;Mapbox
12650;SWIFT ENGINEERING GMBH;Swift Engineering (United States);33.42697, -117.61199;;OpenAlexNormalized
12652;SELEX SISTEMI INTEGRATI SPA;SELEX Sistemi Integrati;41.89193, 12.51133;;OpenAlexNormalized
12655;THALES UNDERWATER SYSTEMS SAS;525 Route Des Dolines;43.621545, 7.036409;;Mapbox
12656;THE ALLIANCE OF MARITIME REGIONAL INTERESTS IN EUROPE (AMRIE);Rue Du Commerce 20-22;50.425113, 6.030611;;Mapbox
12657;Quintec Associates Ltd;Dashwood Lang Road;51.372425, -0.477062;;Mapbox
12659;STM Savunma Teknolojileri Muhendislik ve Ticaret A.S.;Kafkas Sokağı;40.033927, 32.854008;;Mapbox
12665;Landesfeuerwehrschule Hamburg Hamburg Fire and Emergency Service Academy;Bredowstraße 4;53.526561, 10.079195;;Mapbox
17138;SKINSOFT;Rue Du Château Rose;47.248557, 6.028914;;Mapbox
12680;SPAULDING REHABILITATION HOSPITAL CORPORATION;Spaulding Rehabilitation Hospital;42.35843, -71.05977;;OpenAlexNormalized
12683;INTEL RESEARCH AND INNOVATION IRELAND LIMITED;Leixlip;53.364258, -6.488103;;Mapbox
12685;EIBIR GEMEINNÜTZIGE GMBH;Neutorgasse;48.214994, 16.36879;;Mapbox
12688;DR PESET UNIVERSITY HOSPITAL;Avinguda De Gaspar Aguilar 90;39.453032, -0.392645;;Mapbox
12690;COPENHAGEN UNIVERSITY HOSPITAL AT HERLEV;Herlev Ringvej;55.724374, 12.441803;;Mapbox
12692;UNIVERSITAETSKLINIKUM FREIBURG FÜR DIE MEDIZINISCHE FAKULTAET DER ALBERT-LUDWIGS-UNIVERSITAET;Hugstetter Straße 55;48.005571, 7.839524;;Mapbox
12693;SAGRO AQUACULTURE LTD;Limassol;34.68534, 33.032833;;Mapbox
12696;ARGOSARONIKOS FISH FARMS S.A.;Elliðaey;63.465045, -20.174503;;Mapbox
12697;SALSNES FILTER AS;Namsos;64.46608, 11.494941;;Mapbox
12699;ARTEC AQUA AS*;Ålesund;62.47293, 6.156597;;Mapbox
12700;K. E. R. SERVICES LIMITED;County Donegal;54.65437, -8.109849;;Mapbox
12701;CENTRE INTERPROFESSIONNEL TECHNIQUE D' ETUDES DE LA POLLUTION ATMOSPHERIQUE;10 Rue Du Faubourg Poissonnière;48.871444, 2.347994;;Mapbox
12702;ASWEGA LTD;Aswega (Estonia);59.43696, 24.75353;;OpenAlexNormalized
12703;SELONDA AQUACULTURE S.A.;Avenue North;38.681895, -98.18196;;Mapbox
12711;IIN MICROPOLIS OY;Piisilta 1;65.288319, 25.374443;;Mapbox
12712;ASSOCIATION POLE OPTIQUE RHONE-ALPES;18 Rue Professeur Benoît Lauras;45.453115, 4.386148;;Mapbox
12717;ADVANCELL ADVANCED IN VITRO CELL TECHNOLOGIES S.A.;Carrer De Baldiri Reixac 10-12;41.382435, 2.118518;;Mapbox
12722;ISTITUTO DI RICERCA IN MEDICINA PALLIATIVA LINO MAESTRONI- Fondazione onlus;Via Palestro 1;45.137052, 10.020834;;Mapbox
12723;DEUTSCHE GESELLSCHAFT FUER PALLIATIVMEDIZIN;Aachener Straße 5;52.481246, 13.318642;;Mapbox
12725;FEDERATIE PALLIATIEVE ZORG VLAANDEREN;Wemmel;50.909313, 4.307456;;Mapbox
12728;CENTRO DE ESTUDOS E INVESTIGACAO EM SAUDE DA UNIVERSIDADE DE COIMBRA;Avenida Dias Da Silva 165;40.21556, -8.407986;;Mapbox
12737;KaLy-Cell;Rue Du Général Leclerc;48.456703, 7.719253;;Mapbox
12744;FUNDACION PARA EL DESAROLLO DE LA INVESTIGACION EN GENOMICA Y PROTEOMICA;Calle Orense 69;40.41459, -3.828756;;Mapbox
12754;THE ISRAELI MINISTRY OF SCIENCE, CULTURE AND SPORT;Jerusalem 3;32.325961, 34.851494;;Mapbox
12759;MAGYAR TUDOMANYOS AKADEMIA SZEGEDI BIOLOGIAI KOZPONT ENZIMOLOGIAI INTEZET;Karolina Út 29-31;47.478818, 19.031095;;Mapbox
12764;JAZYKOVEDNY USTAV LUDOVITA STURA SLOVENSKEJ AKADEMIE VIED;Panská 26;48.142059, 17.106563;;Mapbox
