project_id,minority_qid,group_name_en,rule,matched_text,title
15338156726699597715,Q2656122,Dom people,R1,do people,Pathways to understanding the changing climate: time and place in cultural learning about the enviro
15343273272232632681,Q125564,Manx people,R1,many people,Strategies for optimal biological imaging
15343774836794555337,Q125564,Manx people,R1,many people,Healthy Ageing in Residential Places (HARP)
15354124197288788437,Q48199,Sámi people,R1,same people,Nature detectives
15356682717414441221,Q125564,Manx people,R1,many people,"Using UV-C sterilisation, occupant monitoring and air quality monitoring in the workplace to facilit"
15363227837426675884,Q48199,Sámi people,R2,Same,Do Monoamine Oxidase A and B Oxidize Neurotransmitter Amines (Serotonin/Dopamine) by the Same Mechan
15365621177661816506,Q125564,Manx people,R1,many people,FAIRYTALES-EMPOWER-EMPATHY-LINE
15372194081780397694,Q125564,Manx people,R1,many people,Creating an alien and foreign heart in chimeric muscle
15376669789575171699,Q125564,Manx people,R1,many people,Interreligious project: What connects us? - What distinguishes us?
15388889443373621490,Q125564,Manx people,R1,many people,Think Twice When You Type
15394990123553781065,Q125564,Manx people,R1,many people,Statistical inference in transmission models based on Bayesian synthesis of evidence from multiple s
15401482456036590642,Q125564,Manx people,R1,many people,Migration in Europe
15404862435257916575,Q208551,Laz people,R1,lay people,Building the barricades: Three interdisciplinary studies on Mental and Substance Use Disorders in th
15407648234699394288,Q125564,Manx people,R1,many people,Participation of Refugees into Social Life
15415128009118789585,Q125564,Manx people,R1,many people,Evaluating the Impact of Linguistic Diversity on Women in Security Programmes
15416509748943264219,Q2656122,Dom people,R1,do people,The ‘de-party-politicization’ of Europe’s political elites. How the rise of technocrats and politica
15417389362843544305,Q48199,Sámi people,R2,Same,Minority Stress and Mental Health among Same-Sex Couples
15420665917988999244,Q125564,Manx people,R1,many people,Digital awareness
15428334887484607981,Q125564,Manx people,R1,many people,Iron Biogeochemistry in the High Latitude North Atlantic
15434969206175245724,Q125564,Manx people,R1,many people,Quality of life through proximity
15437319391725373537,Q48199,Sámi people,R2,Same,Same-sex partnerships and parenting: policy debates since 1945
15438380354608470354,Q125564,Manx people,R1,many people,The impact of electronic personal health records on the healthcare of patients living with coercive 
15440232093979392746,Q125564,Manx people,R1,many people,"Shake a leg, together!"
15446659235670639818,Q7325,Jewish people,R1,the news,Engaging audiences with constructive journalism: how media audiences respond to solutions-focused st
15453862503293740860,Q7325,Jewish people,R1,the news,The lipidic purge of pesticides: physiological mechanisms and evolutionary conservation.
15457827757338255352,Q2656122,Dom people,R1,do people,Banking on Data Science: Big Data Analytics of Consumer Behaviours Across Financial Spaces
15460382446539113333,Q7325,Jewish people,R1,the jaws,Pathophysiologic mechanisms of biosphosphonate related osteonecrosis of the jaws
15471382036122787898,Q125564,Manx people,R1,many people,CEA Science Focal
15495634905121537040,Q125564,Manx people,R1,many people,For Love or Money? Collaboration between Amateur and Professional Theatre
15501784675295109376,Q125564,Manx people,R1,many people,The Online Orchestra: Connecting Remote Communities through Music (Fit to connected communities and 
15508928583909298824,Q125564,Manx people,R1,many people,Training for professionals working in inclusive tourism
15517589067136840681,Q7325,Jewish people,R1,the news,How to be a committed European citizen ?
15517843852293319027,Q125564,Manx people,R1,many people,Intrinsic plasticity of neuronal excitability in the auditory brainstem and neocortex: nitrergic sig
15544688581296541322,Q125564,Manx people,R1,many people,CV-19 Job-Boost
15544958467272777548,Q125564,Manx people,R1,many people,Lost in Your Own Body: Somatic Uncertainty and Anxiety in Parkinsons disease
15549480143328725912,Q125564,Manx people,R1,many people,A game-changing optical technology that overcomes vergence-accommodation conflict for Augmented Real
15559554295137334270,Q125564,Manx people,R1,many people,Developing Reliable and Sustainable Micro-hydropower Systems for Developing Countries
15563041765961556461,Q125564,Manx people,R1,many people,TRALSPEC-AI |Development and validation of a novel method for the determination of Tropane Alkaloids
15567319069412426024,Q48199,Sámi people,R1,same people,FKG Project Support FFI Supply Industry 2021 and 2022
15569348644737335939,Q125564,Manx people,R1,many people,Neurosteroids and the central actions of alcohol
15571054215708526267,Q7325,Jewish people,R1,the ews,A collaborative approach to analyze and target the EWS-FLI1 transcription factor in patients with Ew
15581466297467619197,Q48199,Sámi people,R2,Same,Sweden Canada Innovation Days 2019
15582688051315184270,Q7325,Jewish people,R1,the news,Europe for the Hearts and Minds: The Role of the News Media and Emotions in Creating European Citize
15585513948343586771,Q125564,Manx people,R1,many people,"The clinical outcomes, response to treatment and epidemic dynamics of HIV-1 in the UK"
15590792641403558161,Q125564,Manx people,R1,many people,Appokey advanced accessibility analysis of applications under development
15602068435683112188,Q2656122,Dom people,R1,do people,"Note: I am currently entering the first year of my MRes, and so do not yet have a research project d"
15607069553397432746,Q7654710,Swedish Indians,R1,swedish indian,"Swedish Indian Waste Cooperation, SIWC"
15624695659063397173,Q125564,Manx people,R1,many people,STACS Smart Technology and Community Support
15640470198766861720,Q125564,Manx people,R1,many people,V rozprávkovom lese
15644447434886458394,Q7325,Jewish people,R1,the news,Watching Inside a New Dimension to Open a Window on a European Development
15648234806427526487,Q2656122,Dom people,R1,do people,Representation in the digital era: Democratic consequences of changing engagement in the Swedish dis
15653234942029189386,Q125564,Manx people,R1,many people,Analysis of Longitudinal Data with Varying Numbers of Measurements
15660267890149725342,Q125564,Manx people,R1,many people,Effects of behavioural activation with and without citalopram on emotional cognition and mood
15660711308839077168,Q7325,Jewish people,R1,the news,"RE:SOUND. Sound, Media and Art: Theories, Histories, Practices. 8th Conference on the histories of M"
15668753440611377799,Q7325,Jewish people,R1,the news,Revealing the connection between Insulin Signalling and Epigenetics to Uncover Potential therapeutic
15685736103184606461,Q125564,Manx people,R1,many people,Harnessing the immune repertoire for pan-cancer early detection
15690509734087933971,Q125564,Manx people,R1,many people,"ALternative tourism in MEditerranean Regions (ALMERE). Forms of sustainable tourism, contributing to"
15691815653767510309,Q125564,Manx people,R1,many people,Quantifying gas-phase losses of carbon from intact and degraded mangrove ecosystems.
15704443347423717031,Q7325,Jewish people,R1,the news,Informing Healthy Public Policy
15707088974367742287,Q125564,Manx people,R1,many people,To investigate the performance of scanning laser polarimetry and scanning laser ophthalmoscopy in gl
15726750594757287121,Q7325,Jewish people,R1,the news,"Detecting, deconstructing and combating FAKE NEWS"
15735773386341838988,Q7325,Jewish people,R1,the news,Towards a Reliable and Automated Analysis of Compromised Systems
15739957134184161022,Q125564,Manx people,R1,many people,Information and Educational Materials for Refugees and Immigrants
15742056211957021377,Q7325,Jewish people,R1,the news,SOCIAL SCIENCES FOR DEMOCRACY: A TRAINING PROGRAM FOR IMPROVING RESEARCH ON ILLIBERAL SYSTEMS AND FI
15749791993535785753,Q125564,Manx people,R1,many people,Linkage Projects - Grant ID: LP210100240
15759500728073339292,Q125564,Manx people,R1,many people,Polly: Prevention of polyps and colorectal cancer
15764522905239031769,Q48199,Sámi people,R2,Same,Playing the Game relieves ‘More of the Same’? Leadership Diversity through Sport
15769393055735801947,Q125564,Manx people,R1,many people,Lost - A Platform for Getting Lost
15773121608415661270,Q7325,Jewish people,R1,the news,TRANSCRIPTIE-APP voor cyrillisch schrift
15775479866037752341,Q125564,Manx people,R1,many people,Employment or exclusion: challenges of mental health problems in the labour market
15794353797763516369,Q125564,Manx people,R1,many people,The effect of power on environmnetal risk attitudes: the role of identity and self-efficacy
15798098487372150190,Q125564,Manx people,R1,many people,The role of biased agonism in the treatment of obesity
15799853034390336139,Q48199,Sámi people,R2,Same,Making Liveable Lives: Rethinking Social Exclusion
15816459803998171878,Q125564,Manx people,R1,many people,Digital Entrepreneurship for Marginalised women
15818448381560602334,Q2656122,Dom people,R1,do people,"Youth Engagement in Young Democracies: Assessing the Patterns, Processes and Impact of Youth Engagem"
15829634468958482982,Q7325,Jewish people,R1,the news,Multimodal and data-driven approach to understanding what makes songs popular
15830031563199817996,Q125564,Manx people,R1,many people,Enhancing Treatment Effectiveness in Acute Stress Disorder
15839432807498447639,Q125564,Manx people,R1,many people,Temperature impacts on parasite epidemiology - case study of a contact-transmitted insect parasite
15842616773024413057,Q125564,Manx people,R1,many people,SURFING OUR ROOTS
15846838065780863903,Q125564,Manx people,R1,many people,"Eat, Feel, Reflect: Visualizing the Food - Mood Connection, an Ecological Momentary Assessment Study"
15859114937828965811,Q125564,Manx people,R1,many people,"Developing and Delivering targeted SARS-CoV-2(COVID-19) health interventions to Black, Asian and Min"
15860529267851473547,Q125564,Manx people,R1,many people,Fibroblasts as key drivers of persistent pain in inflammatory arthritis
15864135112790667996,Q125564,Manx people,R1,many people,"Measuring Political Debate: Responsiveness, Influence, and Rhetoric in Parliamentary Texts"
15871951341099187535,Q125564,Manx people,R1,many people,"Registering Births and Deaths in Kenya: Current problems, solution pathways and interventions."
15878359084125088006,Q125564,Manx people,R1,many people,Socially Isolated and Digitally Excluded Service
15883777593447384144,Q125564,Manx people,R1,many people,Remote-Health.eu
15888193501310802836,Q2656122,Dom people,R1,do people,Open City
15888298125490182075,Q125564,Manx people,R1,many people,Incorporating seascape connectivity and fishers’ local ecological knowledge in the management of tro
15895343919448303244,Q125564,Manx people,R1,many people,Decision Support System for Improved Accessibility in Multi-Family Housing
15895348327493701857,Q5645960,Irish Catholic,R1,irish catholics,Religion and Identity in Modern Irish History
15907099603752404956,Q7325,Jewish people,R1,the news,MediaNumeric: Alliance on Multimedia Data-Driven Journalism &amp; Media Production
15916134356579207420,Q125564,Manx people,R1,many people,Live and wet markets in Asia: the importance for food security and disease emergence
15916367561510401242,Q125564,Manx people,R1,many people,The genetics of depression in diverse populations
15917383484369238162,Q125564,Manx people,R1,many people,WISERD Civil Society: Changing perspectives on Civic Stratification and Civil Repair
15921262034915651967,Q2656122,Dom people,R1,do people,"Groups, Clubs, and Scenes: Informal Creative Practices in Japan"
15921702289798232430,Q125564,Manx people,R1,many people,School Programme for Children Well-Being and Outdoor Learning
15934228814821468628,Q125564,Manx people,R1,many people,Tracing stem cell lineages in human epithelial tissues
15938280374719249743,Q125564,Manx people,R1,many people,Extrinsic threats and biological predisposition in animal extinction and rediscovery
15946459873464985609,Q125564,Manx people,R1,many people,RESET: REmission of diabetes and improved diastolic function by combining Structured Exercise with m
15951614269178435524,Q7325,Jewish people,R1,the jaws,Secondary Surgical. Orthodontic and Stomatoprosthetic Treatment in Cleft Lip and Palate Adult Patien
15963803370470665310,Q7325,Jewish people,R1,the jets,Supermassive black hole growth - a small-scale solution to a large-scale problem
15965359075182251578,Q125564,Manx people,R1,many people,Developing High Vacuum enclosures for novel X-ray source
15982573090229522213,Q125564,Manx people,R1,many people,The Politics of Food and Housing in Changing Times
15986038746427658403,Q7325,Jewish people,R1,the ews,The role of microRNAs in the EWS-FLI1 gene regulatory network of Ewing´s sarcoma
15986092173624291957,Q125564,Manx people,R1,many people,Targeting senescence-specific apoptosis resistance genes for the clearance of senescent cells in 2D 
15992527192397796734,Q7325,Jewish people,R1,the news,Back to Our Future
15995363641095898235,Q125564,Manx people,R1,many people,Anxiety and life-course mortality.
16000434760545096737,Q125564,Manx people,R1,many people,The exposure of urban rodents to the human COVID-19 virus and the potential for viral recombination
16008904794693005050,Q7325,Jewish people,R1,the news,Christian-Muslim Relations 1500-1900 (CMR1900)
16010866860809729704,Q48199,Sámi people,R2,Same,Modern Families: New Relational Patterns in Same- and Heter-Parent Families
16013846690917015541,Q125564,Manx people,R1,many people,Application of an innovative enzyme-based technology for production of gluten-safe bread
16022052598264123661,Q7325,Jewish people,R1,the news,Housing And Salary: A Joint Analysis of Two Key Dimensions of Immigrant And Refugee Assimilation
16023571709814890134,Q125564,Manx people,R1,many people,Epigenetic control of nitrous oxide emission by denitrifying bacteria
16029014566895222847,Q7325,Jewish people,R1,the news,Effects of Mental Representations of Children on Prosocial Motivation
16032930369825364684,Q208551,Laz people,R1,lay people,How do narratives and emotional content affect information processing in legal decision making
16043479257386088006,Q125564,Manx people,R1,many people,TYPIST ARTIST PIRATE KING
16052845625602935489,Q125564,Manx people,R1,many people,"Viking Couture; Public arena for research, dialogue and communication"
16058133241033230609,Q7325,Jewish people,R1,the news,The Soil under my Feet
16060158183983756637,Q2656122,Dom people,R1,do people,Urban greenspace - what attributes determine wellbeing ?
16061131172099977321,Q125564,Manx people,R1,many people,Cultural Heritage in Landscape - CHeriScape
16076837860261854501,Q125564,Manx people,R1,many people,What lies behind the causal impact of body mass index (BMI) level and change on human health? Added 
16090886162628491840,Q125564,Manx people,R1,many people,Roots and wings - harnessing the cultural heritage of strong women in Europe for adult learning
16094742857968781707,Q125564,Manx people,R1,many people,SIGNAL Trial
16101706998687181117,Q125564,Manx people,R1,many people,"GeoMag II = Miniature, high resolution, Caesium Beam Magnetometer"
16114438798825482169,Q125564,Manx people,R1,many people,Higher-Order Fourier analysis and related issues
16116443730897043430,Q125564,Manx people,R1,many people,"Paper: Past, Present and Prospects"
16118501979117905320,Q7325,Jewish people,R1,the news,Bad news communication protocols in the medical field
16119196141195904831,Q125564,Manx people,R1,many people,European Peer Counselor Training in Accessible Tourism
16123054329880593670,Q125564,Manx people,R1,many people,Sports with no borders
16126634843699835893,Q7325,Jewish people,R1,the news,Balancing the risk of harm with productivity in the mercurial firm: economic theory and applications
16128553221022339715,Q125564,Manx people,R1,many people,"From arrest to arrest: experiences of the re-convicted victims of Stalinist terror in the USSR, 1930"
16151811117048325210,Q125564,Manx people,R1,many people,Sensor for the Detection and Identification of Bioaerosols
16166061824318404581,Q48199,Sámi people,R2,Same,"LAunching New SILOxane Treatments: assessing effluent, sludge and air quality and improving biogas p"
16166272729814892612,Q48199,Sámi people,R2,Same,Integrating Non-Abelianity in Euclidean lattices: From Cayley lattices to Circuit simulation
16191290837556586985,Q48199,Sámi people,R2,Same,A Trial of Same-Day Testing and Treatment to Improve Outcomes among Symptomatic Patients Newly Diagn
16192652965325906422,Q48199,Sámi people,R1,same people,"Life course causes and consequences of caring: how do work and family histories influence caring, an"
16205631263861689731,Q125564,Manx people,R1,many people,SME Productivity Improvement Platform
16208488119356429981,Q48199,Sámi people,R2,Same,Exploiting Genetic Diversity of Essential Micronutrients in Duckweeds for Human Nutrition
16221895336803538670,Q125564,Manx people,R1,many people,Developmental Clinical Studies - A clinical trial of metformin in COPD exacerbations
16222805606965180505,Q125564,Manx people,R1,many people,Art Worlds Apart: Art as Boundary Object between the Arts & Health Field and Art History
16223747220974678306,Q125564,Manx people,R1,many people,International Synthesis of Seafood Cooking and Presentation Methods
16231376544802114646,Q125564,Manx people,R1,many people,Clinical approaches to preventing cardiovascular disease
16250393856341712334,Q125564,Manx people,R1,many people,The immune response to cochlear implantation
16256006523888008979,Q125564,Manx people,R1,many people,A rapid saliva test to assess protection against disease and monitor vaccination in low-middle incom
16258715696835163493,Q125564,Manx people,R1,many people,Without GPS - vocational training tailored to the new needs of the target group
16264129295078163688,Q125564,Manx people,R1,many people,Measuring the impact of stroke in Sierra Leone through stroke register methodology
16264681665109370068,Q125564,Manx people,R1,many people,Iránytű vol.2.
16265971995136590515,Q125564,Manx people,R1,many people,Investigating the effects of macrolides on excessive synthesis and secretion of airway mucins using 
16268126200763612768,Q208551,Laz people,R1,lay people,Strategic Project - UI 314 - 2014
16271635623119118909,Q125564,Manx people,R1,many people,Cultural Memory and British Cinema-going of the 1960s
16273145930269065352,Q125564,Manx people,R1,many people,The first universal and price-neutral insulin pen
16299123463660373598,Q125564,Manx people,R1,many people,Game On - Inclusive and Accessible Participation
16310358259659643767,Q125564,Manx people,R1,many people,A longitudinal study to determine physiological biomarkers of relevance for the occurrence of neck p
16327349977514472905,Q7325,Jewish people,R1,the jets,Relativistic jets from accreting black holes: are they baryonic or leptonic?
16342960251359271452,Q125564,Manx people,R1,many people,The Realities That We Are Blinded to But Can Save Our Lives
16348418742071127075,Q125564,Manx people,R1,many people,MB3.0
16360526223999334349,Q125564,Manx people,R1,many people,FinAncial EducatIon foR Legal economY - FAIRLY
16373039255982659866,Q208551,Laz people,R1,lay people,Social representations of novel dual high-stake technologies: the case of geoengineering
16374461052636572855,Q125564,Manx people,R1,many people,STRESS recovery
16382519619960904202,Q7325,Jewish people,R1,the news,Research Into Global Healthcare Tools (RIGHT)
16389140255649678669,Q125564,Manx people,R1,many people,A pilot assessment of miltefosine's efficacy and tolerability for treating cutaneous Leishmania trop
16392114534628050680,Q125564,Manx people,R1,many people,Alpha territoriality in Hong Kong and London: The socio-economic implications of transnational real 
16392121097540020030,Q125564,Manx people,R1,many people,Equality Future in Europe
16398750951662861769,Q125564,Manx people,R1,many people,CholCheck: Keeping cholesterol in check using in-Home Monitoring
16399114897421212375,Q2656122,Dom people,R1,do people,Spoken Language Interaction Between Mismatched Partners
16407501600674865089,Q125564,Manx people,R1,many people,Measuring the impact of the Chlamydia trachomatis epidemic: new serological assays to assess disease
16413004438275508062,Q125564,Manx people,R1,many people,The Silence of the Fish - Education / Short Film / Concert in Iceland
16416041871123330157,Q125564,Manx people,R1,many people,Coronavirus STORY (Serum Testing of Representative Youngsters)
16417329669812738504,Q208551,Laz people,R1,lay people,Neighbourhoods and Dementia: A mixed methods study
16418226954111038329,Q125564,Manx people,R1,many people,iConcipio aims to offer higher education institutions through a web-based system called My SkillPal 
16441284541800343430,Q48199,Sámi people,R2,Same,Use of neutron scattering to investigate complex green surfactants
16448968091756085869,Q125564,Manx people,R1,many people,The role of impaired glucagon secretion in life-threatening hypoglycaemia of type 1 diabetes: mechan
16450370284266055083,Q125564,Manx people,R1,many people,"BE SMART, BE TOLERANT!"
16457210145809403890,Q125564,Manx people,R1,many people,"Once you pop, you just can’t stop: how mindset rules biology and makes you eat."
16462157510672410131,Q125564,Manx people,R1,many people,WEb Accessibility through VEt
16462979166038248498,Q125564,Manx people,R1,many people,Staphylococcus aureus subversion of phagosomal maturation in macrophages
16467505863221028253,Q125564,Manx people,R1,many people,"Accelerating work from home. A study of teleworkers’ everyday time use, time pressure and well-being"
16467961807842807722,Q125564,Manx people,R1,many people,Peptide Raw Materials for High Performance and Biodegradable Personal Care Products
16478453024469442975,Q208551,Laz people,R1,lay people,STS: Citizen Science in Ornithology: The Co-production of Knowledge by Scientists and Lay People
16478968804081309520,Q125564,Manx people,R1,many people,A Biological Framework of Reduced Physical and Social Activity across the Lifespan
16500112339099983764,Q125564,Manx people,R1,many people,CASEIN: Casein Assembly Systematically Engineered with Integrated Neural networks
16503227622272413522,Q5645960,Irish Catholic,R1,irish catholics,"The Irish in colonial Australia: race, representation and repression"
16504629578499280051,Q7325,Jewish people,R1,the news,The news of the Azores on national radio and television in Portugal
16513832470046086111,Q7325,Jewish people,R1,the news,Media seminars for researchers 2015
16514266375951363318,Q125564,Manx people,R1,many people,First-in- Human (FIH) Trials of a Novel Bioresorbable Coronary Scaffold (ArterioSorb™)
16516699864062480157,Q125564,Manx people,R1,many people,"Forging new families in contemporary contexts: Exploring interpersonal relationships, power and abus"
16519951632505405535,Q125564,Manx people,R1,many people,Accelerating digital eye care to market
16521252111641654860,Q125564,Manx people,R1,many people,Social robots accelerating the transition to sustainable transports
16523465022615141639,Q48199,Sámi people,R2,Same,Our Emotions Are the Same: Inclusion Through Art
16529846558053670085,Q2656122,Dom people,R1,do people,"Disentangling the relationship between asthma, allergic diseases and gastro-esophageal reflux diseas"
16541785354913591653,Q2656122,Dom people,R1,do people,How do people perceive the 15-minute neighbourhoods globally? Investigating public perception across
16543705490145601563,Q125564,Manx people,R1,many people,Transient Manipulation of Gene Expression in Keratinocytes and Fibroblasts to Promote Efficient Woun
16545436005140341434,Q125564,Manx people,R1,many people,TANDEM
16561093836885737971,Q125564,Manx people,R1,many people,Implementing a health literacy focused dietetic outpatient model of care for people with chronic kid
16561624421625374539,Q125564,Manx people,R1,many people,ReMat II: Reinforcing Circular-Functional Mattress Implementation in Public Cure and Care Sector
16567014658306652247,Q125564,Manx people,R1,many people,Using arts-based workshops to share knowledge on reproductive and sexual health with rural communiti
16568903285315466783,Q2656122,Dom people,R1,do people,"Theatre in Education - Magnets, Ducks and Superconductors (call for PPE)"
16571306491359257476,Q125564,Manx people,R1,many people,Could speech technology help to reduce the digital social inequality of adults with basic literacy s
16574702912196897810,Q125564,Manx people,R1,many people,ANTONA-MH: Accelerating New Therapies with Objective Neurophysiological Assessment for Mental Health
16596015280193109435,Q125564,Manx people,R1,many people,Use of Energy Effectively - Green Energy
16609349335619224280,Q48199,Sámi people,R2,Same,Dance your way to Inclusion
16613999677959071198,Q2656122,Dom people,R1,do people,Incremental reasoning in dialogue
16615131378496578781,Q125564,Manx people,R1,many people,A Young European Citizen - a study carried out on phases in his career in three different European s
16622518662473038362,Q125564,Manx people,R1,many people,Nonviolent Communication Approach in Adult Education in Historical Museums and Memorial Sites.
16626212551083638938,Q125564,Manx people,R1,many people,"Whiplash injury: Classification, prediction and directives for improved management strategies."
16646386989852685243,Q125564,Manx people,R1,many people,"Whiplash injury: Mechanisms, prediction and directives for improved management strategies."
16660133038270922590,Q125564,Manx people,R1,many people,Development of a new therapy to heal diabetic foot ulcers
16661463589527690244,Q125564,Manx people,R1,many people,Hypermobility and autonomic hyperactivity: Relevance for the expression of psychiatric symptoms
16669594579405464264,Q125564,Manx people,R1,many people,Forgotten soul of the city
16670186551908805769,Q125564,Manx people,R1,many people,Improving clinical understanding and management of tendinopathy
16670762620468277959,Q125564,Manx people,R1,many people,Novel Active Soldering; Creating Enhanced joints Near-ambient Temperature (NASCENT)
16685543905272812094,Q125564,Manx people,R1,many people,"The project will involve optical and electrical characterisation of organic semiconductors, simulati"
16687712226584170255,Q7325,Jewish people,R1,the news,Functional prophage and lysogen engineering in Citrobacter enabling studies of virulence and other t
16704529432666250924,Q7325,Jewish people,R1,the news,Alphabetter - learning tools for preventing functional and secondary illiteracy
16707686164167075492,Q125564,Manx people,R1,many people,CoreTech - Encouraging and enabling self-management of a range of physical and mental health conditi
16708676222527673816,Q125564,Manx people,R1,many people,A Country Divided? Polarisation and identity after Brexit
16713638284315231381,Q2656122,Dom people,R1,do people,Butt Out: A transdisciplinary approach in understanding and addressing the risks of littered cigaret
16717863856411884249,Q125564,Manx people,R1,many people,Increased impact through cooperation: social and regular enterprises aiming at an inclusive labour m
16720699389044044529,Q125564,Manx people,R1,many people,Towards Generic Scalability of the Unifed Model
16721033411701389541,Q48199,Sámi people,R2,Same,Spillover Effects of Certified Products on Non-Certified Products of the Same Brand - An Empirical A
16729175693590096385,Q7325,Jewish people,R1,the jets,Particle composition in relativistic jets
16729938969674688041,Q125564,Manx people,R1,many people,"Men, masculinities and post-coital pregnancy avoidance, Ghana"
16743259566309550132,Q125564,Manx people,R1,many people,A prospective study to identify the mechanical causes and methods for early detection of knee osteoa
16757642497282492679,Q125564,Manx people,R1,many people,Sunflower - Mindfulness in Primary Schools
16758490922616862942,Q125564,Manx people,R1,many people,Analysis of Longitudinal Data with Varying Numbers of Measurements
16758701666988943573,Q48199,Sámi people,R1,same people,Intergenerational relationships in contemporary UK
16760051929037198238,Q125564,Manx people,R1,many people,The time of their lives? Developing Concepts and Methods to Understand Loneliness in Students
16766029034784520685,Q2656122,Dom people,R1,do people,Individual Differences in the Impact of Socio-Economic Events on Health and Well-Being
16771393838211464257,Q125564,Manx people,R1,many people,Curriculum Development of Human Clinical Trials for the Next Generation of PhD Students and Early Ca
16772271740085774901,Q125564,Manx people,R1,many people,Assessing health risks associated with exposure to household and ambient air pollution in rural and 
16772584404117837193,Q125564,Manx people,R1,many people,We Got You - Give &amp; Get Help During Covid-19
16793760034656815498,Q125564,Manx people,R1,many people,The public health importance of vitamin D: determining causal effects of intrauterine and lifetime e
16831965125170788287,Q7325,Jewish people,R1,the jaws,"Mechanisms, development, function and evolution of individual variation in groups"
16835602413240367210,Q208551,Laz people,R1,lay people,Complex healthcare in the home
16835954721959939231,Q125564,Manx people,R1,many people,Able and disabled: let's play together
16842148453541439305,Q2656122,Dom people,R1,do people,Why do people develop chronic low back pain? An investigation of brain function as a predictor of ch
16845147091698575449,Q125564,Manx people,R1,many people,CIRCUlar and Sustainable tools for adults
16849452848869445679,Q208551,Laz people,R1,lay people,NOBODYS FAULT BUT YOUR OWN - The role of Meritocracy in Legal Decisions towards low status group mem
16851255608675376221,Q48199,Sámi people,R2,Same,Rethink Reduce Reuse - VET loves Food
16851255608675376221,Q7325,Jewish people,R1,the news,Rethink Reduce Reuse - VET loves Food
16855047830384123703,Q125564,Manx people,R1,many people,Missing data imputation in clinical databases: development of a longitudinal model for cardiovascula
16856831027296923083,Q7325,Jewish people,R1,the dews,Sharing and visualizing large-volume environmental data (eScience)
16874576776305207960,Q125564,Manx people,R1,many people,"WE ARE THE SAME, ALTHOUGH WE LEARN IN A DIFFERENT WAY"
16887359813527886833,Q48199,Sámi people,R2,Same,Proximal Effects of Alcohol on Same-Sex Intimate Partner Violence
16889996990288647878,Q125564,Manx people,R1,many people,Age Management Uptake
16911086600531382354,Q125564,Manx people,R1,many people,CRAFTCIRLEM: enhanced Climate Resilience And Flexibility in complex urban environments Through integ
16919226945787997272,Q125564,Manx people,R1,many people,Emotional Intelligence on labour market
16922122018408494377,Q125564,Manx people,R1,many people,THE MEDITERRANEAN SEA: The Path to New and Old worlds
16927447658588179345,Q7325,Jewish people,R5,hebrew,Random matrices in gauge theory
16928227457372631442,Q125564,Manx people,R1,many people,All Together for an Inclusive Europe
16939035032817957788,Q125564,Manx people,R1,many people,Precision Healthcare - A novel diagnostic handheld platform for the detection of cancer biomarkers i
16953801150676304764,Q7325,Jewish people,R1,the jets,Gamma-ray bursts - New probes of the early Universe and extreme physics: Emission mechanisms and pro
16957481669120640180,Q125564,Manx people,R1,many people,Interaction of Staphylococcus aureus and humans: Iron regulated surface proteins and a novel host de
16960151844549462160,Q7325,Jewish people,R1,the ews,A collaborative approach to analyze and target the EWS-FLI1 transcription factor in patients with Ew
16964204529120525136,Q7325,Jewish people,R1,the news,How Young People are Engaged by Radicals
16968537100037916864,Q7325,Jewish people,R1,the news,"Popular version of the projekt National harvest of brushwood- potential, obstacles and opportunities"
16972075993780584486,Q125564,Manx people,R1,many people,Erasmus+ Climate Action
16975528616000957427,Q125564,Manx people,R1,many people,PATTERN PROJECT
16978875796833847088,Q48199,Sámi people,R1,same people,Judging the Medics' Science: Misconduct and Research Culture in Disciplinary Proceedings since 1990
16981543996026720315,Q125564,Manx people,R1,many people,New possibilities for individualized prognosis and treatment of sarcoidosis
16985334135831361017,Q125564,Manx people,R1,many people,Own Your Learning 2.0
16990604302765262150,Q125564,Manx people,R1,many people,Welcome to our town - Welcome to new friends
16995549102706525338,Q7325,Jewish people,R1,the news,SUSTAINABLE TOURISM BELONGS IN THE FUTURE
17017215251780764116,Q125564,Manx people,R1,many people,Global Skills Through Experience in Peace and Solidarity
17018583258501958771,Q48199,Sámi people,R2,Same,Doctoral Dissertation Research in DRMS: Is All Money the Same? Funding Innovation in Young Firms
17020885199010535143,Q208551,Laz people,R1,lay people,Communicating trust in the security of election technologies
17021211504280883762,Q48199,Sámi people,R2,Same,The Same Road is a Different Road
17028061358757020458,Q125564,Manx people,R1,many people,Mistrust in practice: an ethnography of suspicion in general medical practice in the aftermath of CO
17032030854792282837,Q125564,Manx people,R1,many people,Active employment policy in the Czech Republic and all-embracing concept of a social and psychologic
17032743860350892036,Q125564,Manx people,R1,many people,Siledent: dentist's drill noise suppression for improved oral health
17039539343914291695,Q125564,Manx people,R1,many people,Making Numbers Meaningful
17040703072878765986,Q208551,Laz people,R1,lay people,Promoting Physical independence by involving users in rehabilitation through dynamic visualisations 
17044160620423000819,Q7325,Jewish people,R1,the news,#UComE; A systematised and digitised approach for the reconstitution of community engagement in yout
17045867460428336286,Q846578,Svan people,R1,scan people,"An investigation of the role of brain amyloid in cognition, brain atrophy and Alzheimer s disease in"
17046156078904169574,Q48199,Sámi people,R2,Same,Let’s Grow Together! - New paths for social inclusion
17048833782901732392,Q125564,Manx people,R1,many people,enhancement in psychosocial life skills
